cultivo,anio,campania,provincia,departamento,superficie_sembrada_ha,superficie_cosechada_ha,produccion_tn,rendimiento_tn_ha,tasa_cosecha
trigo,2020,2020/2021,Santiago del Estero,Mitre,3000,2600,3900,1.5,0.867
trigo,2020,2020/2021,Santa Fe,Iriondo,71000,63500,114300,1.8,0.894
trigo,2020,2020/2021,Buenos Aires,Las Flores,6800,6520,24124,3.7,0.959
trigo,2020,2020/2021,Santiago del Estero,Aguirre,16500,7500,6000,0.8,0.455
trigo,2020,2020/2021,Buenos Aires,Capitán Sarmiento,6500,6500,26000,4.0,1.0
trigo,2020,2020/2021,Santa Fe,San Cristóbal,123400,121400,121400,1.0,0.984
trigo,2020,2020/2021,Buenos Aires,Campana,3100,3100,11780,3.8,1.0
trigo,2020,2020/2021,Córdoba,Unión,168400,154400,262520,1.7,0.917
trigo,2020,2020/2021,Santa Fe,Las Colonias,127500,125500,200820,1.6,0.984
trigo,2020,2020/2021,Santa Fe,San Javier,6000,6000,9000,1.5,1.0
trigo,2020,2020/2021,Santiago del Estero,Juan F. Ibarra,12300,2500,2250,0.9,0.203
trigo,2020,2020/2021,Santiago del Estero,Banda,1000,1000,2500,2.5,1.0
trigo,2020,2020/2021,Córdoba,Ischilín,1060,950,1425,1.5,0.896
trigo,2020,2020/2021,Córdoba,Marcos Juárez,136900,127900,243010,1.9,0.934
trigo,2020,2020/2021,Buenos Aires,Puán,55000,55000,111000,2.018,1.0
trigo,2020,2020/2021,Buenos Aires,Carlos Tejedor,28500,28500,125400,4.4,1.0
trigo,2020,2020/2021,Tucumán,Famaillá,150,130,104,0.8,0.867
trigo,2020,2020/2021,Santiago del Estero,Rivadavia,9800,6500,5850,0.9,0.663
trigo,2020,2020/2021,Buenos Aires,Navarro,11200,10970,41686,3.8,0.979
trigo,2020,2020/2021,Salta,General Güemes,185,185,177,0.957,1.0
trigo,2020,2020/2021,Buenos Aires,Tordillo,100,100,350,3.5,1.0
trigo,2020,2020/2021,Buenos Aires,Villarino,19500,19500,31550,1.618,1.0
trigo,2020,2020/2021,Chaco,San Lorenzo,750,50,25,0.5,0.067
trigo,2020,2020/2021,Buenos Aires,Coronel Pringles,73000,73000,312600,4.282,1.0
trigo,2020,2020/2021,Catamarca,Santa Rosa,21000,18700,20570,1.1,0.89
trigo,2020,2020/2021,Santiago del Estero,Río Hondo,12674,11174,16761,1.5,0.882
trigo,2020,2020/2021,Salta,La Candelaria,60,60,48,0.8,1.0
trigo,2020,2020/2021,Tucumán,Simoca,350,300,210,0.7,0.857
trigo,2020,2020/2021,Córdoba,Presidente Roque Sáenz Peña,99690,92190,166435,1.805,0.925
trigo,2020,2020/2021,Tucumán,Juan Bautista Alberdi,300,250,200,0.8,0.833
trigo,2020,2020/2021,Santiago del Estero,Belgrano,76800,68500,109600,1.6,0.892
trigo,2020,2020/2021,Buenos Aires,Colón,16300,16300,65200,4.0,1.0
trigo,2020,2020/2021,Buenos Aires,Saavedra,49000,49000,107400,2.192,1.0
trigo,2020,2020/2021,Buenos Aires,San Cayetano,36000,36000,161100,4.475,1.0
trigo,2020,2020/2021,Buenos Aires,Chacabuco,42000,42000,184800,4.4,1.0
trigo,2020,2020/2021,Buenos Aires,Chascomús,8300,8300,31540,3.8,1.0
trigo,2020,2020/2021,Buenos Aires,General Alvarado,30246,30246,148309,4.903,1.0
trigo,2020,2020/2021,Buenos Aires,General Belgrano,13370,12833,48749,3.799,0.96
trigo,2020,2020/2021,Santa Fe,Villa Constitución,57500,57500,138000,2.4,1.0
trigo,2020,2020/2021,Buenos Aires,General Pinto,45300,44400,164280,3.7,0.98
trigo,2020,2020/2021,Buenos Aires,Benito Juárez,40099,40099,177275,4.421,1.0
trigo,2020,2020/2021,Buenos Aires,General Alvear,10000,10000,42000,4.2,1.0
trigo,2020,2020/2021,Buenos Aires,Luján,4500,4500,17100,3.8,1.0
trigo,2020,2020/2021,Buenos Aires,General Villegas,92000,85700,299950,3.5,0.932
trigo,2020,2020/2021,Buenos Aires,La Plata,250,250,950,3.8,1.0
trigo,2020,2020/2021,Buenos Aires,Marcos Paz,1100,1100,4180,3.8,1.0
trigo,2020,2020/2021,Buenos Aires,Rauch,3000,3000,12900,4.3,1.0
trigo,2020,2020/2021,Buenos Aires,Saladillo,14700,14400,56160,3.9,0.98
trigo,2020,2020/2021,Buenos Aires,Trenque Lauquen,51849,51849,207396,4.0,1.0
trigo,2020,2020/2021,Chaco,General Güemes,730,180,108,0.6,0.247
trigo,2020,2020/2021,Chaco,Mayor Luis J. Fontana,6000,2600,1820,0.7,0.433
trigo,2020,2020/2021,Córdoba,Río Primero,50858,49058,88476,1.804,0.965
trigo,2020,2020/2021,Córdoba,Río Cuarto,51300,41300,61950,1.5,0.805
trigo,2020,2020/2021,Buenos Aires,Balcarce,49684,49684,244462,4.92,1.0
trigo,2020,2020/2021,Entre Ríos,Tala,24000,23800,66640,2.8,0.992
trigo,2020,2020/2021,Jujuy,Ledesma,50,50,80,1.6,1.0
trigo,2020,2020/2021,La Pampa,Realicó,17800,17400,34800,2.0,0.978
trigo,2020,2020/2021,Salta,La Caldera,25,25,25,1.0,1.0
trigo,2020,2020/2021,La Pampa,Utracán,8700,8700,17400,2.0,1.0
trigo,2020,2020/2021,San Luis,Chacabuco,375,275,385,1.4,0.733
trigo,2020,2020/2021,Salta,Rosario de Lerma,150,150,210,1.4,1.0
trigo,2020,2020/2021,Santa Fe,San Lorenzo,39500,39500,86900,2.2,1.0
trigo,2020,2020/2021,Santa Fe,San Justo,48900,48900,117360,2.4,1.0
trigo,2020,2020/2021,Santa Fe,Vera,9600,8200,17220,2.1,0.854
trigo,2020,2020/2021,Santiago del Estero,Capital,7500,7500,18750,2.5,1.0
trigo,2020,2020/2021,Entre Ríos,Villaguay,44000,43800,127020,2.9,0.995
trigo,2020,2020/2021,Tucumán,Tafí Viejo,100,100,80,0.8,1.0
trigo,2020,2020/2021,Tucumán,Lules,100,100,0,0.0,1.0
trigo,2020,2020/2021,Entre Ríos,Gualeguaychú,69000,68000,197200,2.9,0.986
trigo,2020,2020/2021,Entre Ríos,Nogoyá,63000,62500,150000,2.4,0.992
trigo,2020,2020/2021,Entre Ríos,Uruguay,47000,46700,135430,2.9,0.994
trigo,2020,2020/2021,Entre Ríos,Concordia,5500,5500,13750,2.5,1.0
trigo,2020,2020/2021,Buenos Aires,Florentino Ameghino,18000,17600,63360,3.6,0.978
trigo,2020,2020/2021,Córdoba,Santa María,4000,3200,3840,1.2,0.8
trigo,2020,2020/2021,Buenos Aires,Hipólito Yrigoyen,20000,20000,84000,4.2,1.0
trigo,2020,2020/2021,Buenos Aires,Punta Indio,100,100,380,3.8,1.0
trigo,2020,2020/2021,San Luis,Ayacucho,2300,2300,7480,3.252,1.0
trigo,2020,2020/2021,San Luis,Coronel Pringles,550,200,280,1.4,0.364
trigo,2020,2020/2021,San Luis,Juan Martín de Pueyrredón,350,250,400,1.6,0.714
trigo,2020,2020/2021,Salta,Orán,4500,4400,2640,0.6,0.978
trigo,2020,2020/2021,Buenos Aires,General Las Heras,460,460,1794,3.9,1.0
trigo,2020,2020/2021,San Luis,General Pedernera,1500,600,780,1.3,0.4
trigo,2020,2020/2021,Santa Fe,Belgrano,49500,43600,78480,1.8,0.881
trigo,2020,2020/2021,Entre Ríos,Diamante,47325,47325,113583,2.4,1.0
trigo,2020,2020/2021,Salta,La Viña,50,50,55,1.1,1.0
trigo,2020,2020/2021,Buenos Aires,Junín,37000,37000,155400,4.2,1.0
trigo,2020,2020/2021,Buenos Aires,Bragado,35197,35197,147788,4.199,1.0
trigo,2020,2020/2021,Tucumán,Burruyacú,30000,26160,23710,0.906,0.872
trigo,2020,2020/2021,Buenos Aires,Patagones,40000,40000,62000,1.55,1.0
trigo,2020,2020/2021,Buenos Aires,San Pedro,16600,16600,63080,3.8,1.0
trigo,2020,2020/2021,Buenos Aires,Pellegrini,17200,17200,51600,3.0,1.0
trigo,2020,2020/2021,Buenos Aires,Roque Pérez,11400,11150,42370,3.8,0.978
trigo,2020,2020/2021,Córdoba,Río Seco,12000,10700,14980,1.4,0.892
trigo,2020,2020/2021,Buenos Aires,Rojas,42000,42000,159600,3.8,1.0
trigo,2020,2020/2021,Chaco,Almirante Brown,24300,8300,7470,0.9,0.342
trigo,2020,2020/2021,Buenos Aires,San Vicente,450,450,1710,3.8,1.0
trigo,2020,2020/2021,Entre Ríos,Colón,6500,6500,14300,2.2,1.0
trigo,2020,2020/2021,Santiago del Estero,Figueroa,3500,3500,7000,2.0,1.0
trigo,2020,2020/2021,Chaco,9 de Julio,10000,8000,5600,0.7,0.8
trigo,2020,2020/2021,Santa Fe,General Obligado,44300,33200,39840,1.2,0.749
trigo,2020,2020/2021,Salta,Cerrillos,260,260,364,1.4,1.0
trigo,2020,2020/2021,Buenos Aires,Brandsen,500,500,1900,3.8,1.0
trigo,2020,2020/2021,Tucumán,Leales,11300,9230,8307,0.9,0.817
trigo,2020,2020/2021,Buenos Aires,General Pueyrredón,15145,15145,72794,4.806,1.0
trigo,2020,2020/2021,Tucumán,Graneros,12800,10700,8560,0.8,0.836
trigo,2020,2020/2021,Tucumán,Cruz Alta,13200,11450,9060,0.791,0.867
trigo,2021,2021/2022,Buenos Aires,Balcarce,30580,30580,146880,4.803,1.0
trigo,2021,2021/2022,Buenos Aires,Trenque Lauquen,49142,49142,235882,4.8,1.0
trigo,2021,2021/2022,La Pampa,Quemú Quemú,20200,18200,54600,3.0,0.901
trigo,2021,2021/2022,Buenos Aires,Tapalqué,1840,1840,4968,2.7,1.0
trigo,2021,2021/2022,Entre Ríos,Federal,8500,8500,25500,3.0,1.0
trigo,2021,2021/2022,La Pampa,Catriló,21500,21500,50525,2.35,1.0
trigo,2021,2021/2022,Buenos Aires,La Plata,250,250,950,3.8,1.0
trigo,2021,2021/2022,Córdoba,Calamuchita,1500,1500,3750,2.5,1.0
trigo,2021,2021/2022,Córdoba,Unión,201074,195942,822813,4.199,0.974
trigo,2021,2021/2022,Jujuy,Ledesma,58,58,132,2.276,1.0
trigo,2021,2021/2022,Buenos Aires,25 de Mayo,55600,55030,220074,3.999,0.99
trigo,2021,2021/2022,Santa Fe,San Jerónimo,68152,68152,286238,4.2,1.0
trigo,2021,2021/2022,Córdoba,Capital,3600,3600,9000,2.5,1.0
trigo,2021,2021/2022,Buenos Aires,Zárate,7552,7552,36250,4.8,1.0
trigo,2021,2021/2022,Tucumán,Tafí Viejo,100,97,97,1.0,0.97
trigo,2021,2021/2022,Buenos Aires,Lobería,38885,38885,178959,4.602,1.0
trigo,2021,2021/2022,Chaco,General Güemes,900,860,602,0.7,0.956
trigo,2021,2021/2022,Buenos Aires,Capitán Sarmiento,9901,9901,48515,4.9,1.0
trigo,2021,2021/2022,Catamarca,Santa Rosa,21500,19550,23460,1.2,0.909
trigo,2021,2021/2022,Chaco,Maipú,7500,7420,8904,1.2,0.989
trigo,2021,2021/2022,Buenos Aires,Tres Lomas,11100,11100,37700,3.396,1.0
trigo,2021,2021/2022,Buenos Aires,Bolívar,27600,27600,80040,2.9,1.0
trigo,2021,2021/2022,Tucumán,Juan Bautista Alberdi,200,197,217,1.102,0.985
trigo,2021,2021/2022,Buenos Aires,Punta Indio,300,300,1140,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Tandil,37324,37324,164226,4.4,1.0
trigo,2021,2021/2022,Buenos Aires,San Nicolás,8421,8421,42105,5.0,1.0
trigo,2021,2021/2022,Buenos Aires,Tres Arroyos,117946,117946,484392,4.107,1.0
trigo,2021,2021/2022,Buenos Aires,San Andrés de Giles,18000,18000,88200,4.9,1.0
trigo,2021,2021/2022,Buenos Aires,Rauch,2500,2500,10500,4.2,1.0
trigo,2021,2021/2022,Buenos Aires,Laprida,3919,3919,14460,3.69,1.0
trigo,2021,2021/2022,Buenos Aires,Roque Pérez,11520,11400,44459,3.9,0.99
trigo,2021,2021/2022,Córdoba,General Roca,55892,43770,131311,3.0,0.783
trigo,2021,2021/2022,Buenos Aires,Rivadavia,55032,55032,264154,4.8,1.0
trigo,2021,2021/2022,Córdoba,San Javier,3400,3400,11900,3.5,1.0
trigo,2021,2021/2022,Buenos Aires,Campana,1857,1857,8914,4.8,1.0
trigo,2021,2021/2022,Buenos Aires,Marcos Paz,3000,3000,11400,3.8,1.0
trigo,2021,2021/2022,Salta,General Güemes,435,435,488,1.122,1.0
trigo,2021,2021/2022,Buenos Aires,San Antonio de Areco,11316,11316,55448,4.9,1.0
trigo,2021,2021/2022,Chaco,O'Higgins,12500,12480,14976,1.2,0.998
trigo,2021,2021/2022,Buenos Aires,Pila,3000,3000,13500,4.5,1.0
trigo,2021,2021/2022,Buenos Aires,Leandro N. Alem,27500,26807,95165,3.55,0.975
trigo,2021,2021/2022,Buenos Aires,Pergamino,46744,46744,243069,5.2,1.0
trigo,2021,2021/2022,Buenos Aires,General Paz,4500,4500,17100,3.8,1.0
trigo,2021,2021/2022,Córdoba,Marcos Juárez,162463,159963,735830,4.6,0.985
trigo,2021,2021/2022,Buenos Aires,Hipólito Yrigoyen,16560,16560,48024,2.9,1.0
trigo,2021,2021/2022,Buenos Aires,Exaltación de la Cruz,6653,6653,31934,4.8,1.0
trigo,2021,2021/2022,Buenos Aires,Arrecifes,25561,25561,122693,4.8,1.0
trigo,2021,2021/2022,Buenos Aires,Pehuajó,42452,42452,220750,5.2,1.0
trigo,2021,2021/2022,Buenos Aires,Olavarría,23240,23240,67096,2.887,1.0
trigo,2021,2021/2022,Buenos Aires,Castelli,3235,3235,14558,4.5,1.0
trigo,2021,2021/2022,Buenos Aires,Saavedra,49000,47864,104718,2.188,0.977
trigo,2021,2021/2022,Entre Ríos,Gualeguay,40000,40000,156000,3.9,1.0
trigo,2021,2021/2022,Buenos Aires,Carlos Tejedor,23719,23719,111479,4.7,1.0
trigo,2021,2021/2022,Buenos Aires,Daireaux,23920,23920,64584,2.7,1.0
trigo,2021,2021/2022,Buenos Aires,Bahía Blanca,10747,10747,12896,1.2,1.0
trigo,2021,2021/2022,Buenos Aires,Monte,16914,16734,63589,3.8,0.989
trigo,2021,2021/2022,Buenos Aires,Maipú,3020,3020,15100,5.0,1.0
trigo,2021,2021/2022,Córdoba,General San Martín,105500,100000,329750,3.298,0.948
trigo,2021,2021/2022,Buenos Aires,Pilar,300,300,1140,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Pellegrini,16200,16200,56600,3.494,1.0
trigo,2021,2021/2022,Buenos Aires,Lincoln,53000,51614,180649,3.5,0.974
trigo,2021,2021/2022,Buenos Aires,General Arenales,36000,36000,147600,4.1,1.0
trigo,2021,2021/2022,Tucumán,Cruz Alta,10100,9180,9021,0.983,0.909
trigo,2021,2021/2022,Buenos Aires,General Alvear,6900,6900,20010,2.9,1.0
trigo,2021,2021/2022,Buenos Aires,General Belgrano,13499,13359,52065,3.897,0.99
trigo,2021,2021/2022,Buenos Aires,Coronel de Marina Leonardo Rosales,16418,16418,33105,2.016,1.0
trigo,2021,2021/2022,Buenos Aires,Florentino Ameghino,16500,16054,52978,3.3,0.973
trigo,2021,2021/2022,Buenos Aires,General Las Heras,1500,1500,5700,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Benito Juárez,28414,28414,113656,4.0,1.0
trigo,2021,2021/2022,Chaco,Chacabuco,15000,14300,11440,0.8,0.953
trigo,2021,2021/2022,Buenos Aires,Carmen de Areco,12500,12500,58750,4.7,1.0
trigo,2021,2021/2022,Buenos Aires,Mercedes,6600,6600,32340,4.9,1.0
trigo,2021,2021/2022,Buenos Aires,Colón,14031,14031,71558,5.1,1.0
trigo,2021,2021/2022,Tucumán,Famaillá,150,145,160,1.103,0.967
trigo,2021,2021/2022,Buenos Aires,Coronel Pringles,74673,74673,254867,3.413,1.0
trigo,2021,2021/2022,Tucumán,Lules,200,198,218,1.101,0.99
trigo,2021,2021/2022,Buenos Aires,Junín,37200,37200,137760,3.703,1.0
trigo,2021,2021/2022,Tucumán,Leales,11600,10360,8288,0.8,0.893
trigo,2021,2021/2022,Buenos Aires,Azul,45119,45119,189316,4.196,1.0
trigo,2021,2021/2022,Buenos Aires,Brandsen,500,500,1900,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Guaminí,74700,74700,238900,3.198,1.0
trigo,2021,2021/2022,Jujuy,Palpalá,120,120,276,2.3,1.0
trigo,2021,2021/2022,Buenos Aires,General Alvarado,29302,29302,146475,4.999,1.0
trigo,2021,2021/2022,Buenos Aires,Coronel Suárez,109000,108148,235542,2.178,0.992
trigo,2021,2021/2022,Chaco,Fray Justo Santa María de Oro,5200,5150,4120,0.8,0.99
trigo,2021,2021/2022,Buenos Aires,Carlos Casares,29853,29853,140309,4.7,1.0
trigo,2021,2021/2022,Buenos Aires,Patagones,45450,1910,4333,2.269,0.042
trigo,2021,2021/2022,Buenos Aires,Las Flores,6959,6889,26173,3.799,0.99
trigo,2021,2021/2022,San Luis,Gobernador Dupuy,8400,4600,7820,1.7,0.548
trigo,2021,2021/2022,Buenos Aires,Luján,7900,7900,30020,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Lobos,13393,13253,50360,3.8,0.99
trigo,2021,2021/2022,Buenos Aires,General Rodríguez,2000,2000,7600,3.8,1.0
trigo,2021,2021/2022,Chaco,Almirante Brown,14000,13350,13350,1.0,0.954
trigo,2021,2021/2022,Entre Ríos,Federación,3500,3500,9800,2.8,1.0
trigo,2021,2021/2022,Santiago del Estero,Aguirre,26800,26800,29480,1.1,1.0
trigo,2021,2021/2022,Santiago del Estero,Choya,1000,1000,1500,1.5,1.0
trigo,2021,2021/2022,Santa Fe,San Justo,56745,56745,204222,3.599,1.0
trigo,2021,2021/2022,Santa Fe,San Lorenzo,37500,37500,180000,4.8,1.0
trigo,2021,2021/2022,San Luis,Ayacucho,4700,4700,19310,4.109,1.0
trigo,2021,2021/2022,San Luis,General Pedernera,1500,1100,2310,2.1,0.733
trigo,2021,2021/2022,La Pampa,Hucal,9900,9900,19305,1.95,1.0
trigo,2021,2021/2022,La Pampa,Toay,8350,8350,16283,1.95,1.0
trigo,2021,2021/2022,Formosa,Laishí,2345,2345,3112,1.327,1.0
trigo,2021,2021/2022,La Pampa,Capital,29900,29900,64285,2.15,1.0
trigo,2021,2021/2022,Entre Ríos,San Salvador,6000,6000,18000,3.0,1.0
trigo,2021,2021/2022,Chaco,San Fernando,500,500,350,0.7,1.0
trigo,2021,2021/2022,Chaco,San Lorenzo,100,100,70,0.7,1.0
trigo,2021,2021/2022,Chaco,Independencia,18000,17630,21156,1.2,0.979
trigo,2021,2021/2022,Santiago del Estero,Loreto,1000,1000,2000,2.0,1.0
trigo,2021,2021/2022,Buenos Aires,General Guido,1300,1300,5460,4.2,1.0
trigo,2021,2021/2022,Buenos Aires,General Pueyrredón,14600,14600,73000,5.0,1.0
trigo,2021,2021/2022,Salta,Orán,9200,9200,7360,0.8,1.0
trigo,2021,2021/2022,Buenos Aires,General Viamonte,26500,25757,95301,3.7,0.972
trigo,2021,2021/2022,Buenos Aires,Cañuelas,3500,3500,13300,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Suipacha,7500,7500,36750,4.9,1.0
trigo,2021,2021/2022,Entre Ríos,La Paz,58500,58500,181350,3.1,1.0
trigo,2021,2021/2022,Tucumán,Burruyacú,30300,28250,19775,0.7,0.932
trigo,2021,2021/2022,Buenos Aires,Ayacucho,12000,12000,54000,4.5,1.0
trigo,2021,2021/2022,Santiago del Estero,San Martín,6000,6000,12000,2.0,1.0
trigo,2021,2021/2022,Buenos Aires,Baradero,28550,28550,134185,4.7,1.0
trigo,2021,2021/2022,Santiago del Estero,Robles,2200,2200,4360,1.982,1.0
trigo,2021,2021/2022,Buenos Aires,9 de Julio,67211,67211,329250,4.899,1.0
trigo,2021,2021/2022,Tucumán,La Cocha,11380,10400,7335,0.705,0.914
trigo,2021,2021/2022,Buenos Aires,Mar Chiquita,6500,6500,35750,5.5,1.0
trigo,2021,2021/2022,Buenos Aires,Navarro,12591,12461,48598,3.9,0.99
trigo,2021,2021/2022,Buenos Aires,Salliqueló,6100,6100,21310,3.493,1.0
trigo,2021,2021/2022,Buenos Aires,General Pinto,40500,39500,134300,3.4,0.975
trigo,2021,2021/2022,Buenos Aires,General Juan Madariaga,6000,6000,31800,5.3,1.0
trigo,2021,2021/2022,Catamarca,El Alto,130,80,40,0.5,0.615
trigo,2021,2021/2022,Buenos Aires,General La Madrid,46000,45148,98738,2.187,0.981
trigo,2021,2021/2022,Buenos Aires,Chascomús,14950,14950,56810,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Bragado,38000,38000,186200,4.9,1.0
trigo,2021,2021/2022,Buenos Aires,Salto,32499,31901,165885,5.2,0.982
trigo,2021,2021/2022,Buenos Aires,Chacabuco,43000,43000,189200,4.4,1.0
trigo,2021,2021/2022,Córdoba,Totoral,19050,18905,49153,2.6,0.992
trigo,2021,2021/2022,Buenos Aires,Necochea,21077,21077,91380,4.336,1.0
trigo,2021,2021/2022,Buenos Aires,Magdalena,1600,1600,6080,3.8,1.0
trigo,2021,2021/2022,Buenos Aires,Saladillo,12113,11953,47811,4.0,0.987
trigo,2021,2021/2022,Buenos Aires,Ramallo,19636,19446,93341,4.8,0.99
trigo,2021,2021/2022,Buenos Aires,San Pedro,14755,14755,72300,4.9,1.0
trigo,2021,2021/2022,Buenos Aires,General Villegas,96000,94267,301654,3.2,0.982
trigo,2021,2021/2022,Chaco,9 de Julio,13000,12400,12400,1.0,0.954
trigo,2021,2021/2022,Buenos Aires,Rojas,44000,44000,193600,4.4,1.0
trigo,2021,2021/2022,Córdoba,Tercero Arriba,37000,37000,122100,3.3,1.0
trigo,2021,2021/2022,La Pampa,Atreucó,18100,18100,44345,2.45,1.0
trigo,2021,2021/2022,Jujuy,Santa Bárbara,1602,1602,3685,2.3,1.0
trigo,2021,2021/2022,Jujuy,Dr. Manuel Belgrano,97,97,222,2.289,1.0
trigo,2021,2021/2022,Santa Fe,Villa Constitución,46200,46200,221760,4.8,1.0
trigo,2021,2021/2022,La Pampa,Chapaleufú,16900,15500,49600,3.2,0.917
trigo,2021,2021/2022,Salta,Rosario de Lerma,300,300,360,1.2,1.0
trigo,2021,2021/2022,Santa Fe,General López,221483,221483,1063118,4.8,1.0
trigo,2021,2021/2022,Santa Fe,La Capital,21800,21800,76300,3.5,1.0
trigo,2021,2021/2022,Santiago del Estero,Rivadavia,13120,11970,15561,1.3,0.912
trigo,2021,2021/2022,Santiago del Estero,Copo,1430,1080,1188,1.1,0.755
trigo,2021,2021/2022,Tucumán,Capital,50,46,41,0.891,0.92
trigo,2021,2021/2022,Tucumán,Yerba Buena,60,60,72,1.2,1.0
trigo,2021,2021/2022,Tucumán,Graneros,11000,9850,6895,0.7,0.895
trigo,2021,2021/2022,Entre Ríos,Feliciano,6500,6500,18850,2.9,1.0
trigo,2021,2021/2022,Buenos Aires,Puán,55000,53864,96955,1.8,0.979
trigo,2021,2021/2022,Buenos Aires,San Cayetano,36415,36415,140984,3.872,1.0
trigo,2021,2021/2022,Buenos Aires,San Vicente,800,800,3040,3.8,1.0
trigo,2021,2021/2022,Santiago del Estero,Silípica,1500,1500,3300,2.2,1.0
trigo,2021,2021/2022,Buenos Aires,Tornquist,25000,23296,50485,2.167,0.932
trigo,2021,2021/2022,Tucumán,Simoca,200,196,176,0.898,0.98
trigo,2021,2021/2022,Chaco,2 de Abril,9500,9450,12285,1.3,0.995
trigo,2021,2021/2022,Entre Ríos,Gualeguaychú,70000,70000,259000,3.7,1.0
trigo,2021,2021/2022,Chaco,Mayor Luis J. Fontana,5000,4990,4491,0.9,0.998
trigo,2021,2021/2022,Jujuy,San Pedro,552,552,1270,2.301,1.0
trigo,2021,2021/2022,Buenos Aires,Villarino,15305,10655,12803,1.202,0.696
trigo,2021,2021/2022,Chaco,12 de Octubre,24000,22600,24860,1.1,0.942
trigo,2021,2021/2022,Chaco,General Belgrano,6500,6330,6963,1.1,0.974
trigo,2021,2021/2022,Córdoba,Río Primero,49558,49028,147341,3.005,0.989
trigo,2021,2021/2022,Chaco,Comandante Fernández,13000,12680,15850,1.25,0.975
trigo,2021,2021/2022,Corrientes,Mercedes,250,250,500,2.0,1.0
trigo,2021,2021/2022,Córdoba,Presidente Roque Sáenz Peña,84505,66182,208517,3.151,0.783
trigo,2021,2021/2022,Entre Ríos,Diamante,48000,47600,157080,3.3,0.992
trigo,2021,2021/2022,Chaco,Quitilipi,1000,950,1330,1.4,0.95
trigo,2021,2021/2022,Santa Fe,General Obligado,50900,50900,81440,1.6,1.0
trigo,2021,2021/2022,La Pampa,Rancul,17800,16900,45630,2.7,0.949
trigo,2021,2021/2022,Santiago del Estero,General Taboada,149600,141620,212410,1.5,0.947
trigo,2021,2021/2022,Santiago del Estero,Juan F. Ibarra,24800,16670,18337,1.1,0.672
trigo,2021,2021/2022,Santiago del Estero,Moreno,70030,51090,56199,1.1,0.73
trigo,2021,2021/2022,Santiago del Estero,Mitre,2100,2100,3780,1.8,1.0
trigo,2021,2021/2022,Salta,La Candelaria,730,730,584,0.8,1.0
trigo,2021,2021/2022,Santiago del Estero,Pellegrini,23200,23200,46360,1.998,1.0
trigo,2021,2021/2022,Santiago del Estero,Banda,1000,1000,2200,2.2,1.0
trigo,2021,2021/2022,Santa Fe,Iriondo,62867,62867,282902,4.5,1.0
trigo,2021,2021/2022,Santiago del Estero,Guasayán,5000,5000,7500,1.5,1.0
trigo,2021,2021/2022,Santiago del Estero,Alberdi,30100,23400,23400,1.0,0.777
trigo,2021,2021/2022,Santiago del Estero,Jiménez,28000,28000,56000,2.0,1.0
trigo,2021,2021/2022,Santiago del Estero,Belgrano,92900,90550,144860,1.6,0.975
trigo,2021,2021/2022,Santiago del Estero,Capital,7500,7500,15000,2.0,1.0
trigo,2021,2021/2022,Santiago del Estero,Figueroa,10000,10000,20000,2.0,1.0
trigo,2021,2021/2022,Buenos Aires,Chivilcoy,37525,37525,183868,4.9,1.0
trigo,2021,2021/2022,Santa Fe,San Cristóbal,124109,123409,345545,2.8,0.994
trigo,2021,2021/2022,Santiago del Estero,Río Hondo,9500,9500,18700,1.968,1.0
trigo,2021,2021/2022,Santa Fe,Rosario,20800,20800,99840,4.8,1.0
trigo,2021,2021/2022,Santa Fe,San Javier,7000,7000,14000,2.0,1.0
trigo,2021,2021/2022,Santa Fe,San Martín,78224,78224,312896,4.0,1.0
trigo,2021,2021/2022,La Pampa,Realicó,26700,25400,71120,2.8,0.951
trigo,2021,2021/2022,Córdoba,Río Cuarto,52000,52000,135200,2.6,1.0
trigo,2021,2021/2022,Santa Fe,Las Colonias,130851,129851,493434,3.8,0.992
trigo,2021,2021/2022,San Luis,Juan Martín de Pueyrredón,200,200,420,2.1,1.0
trigo,2021,2021/2022,Santa Fe,Vera,10000,10000,26000,2.6,1.0
trigo,2021,2021/2022,Buenos Aires,Coronel Dorrego,101509,101509,288724,2.844,1.0
trigo,2021,2021/2022,Santa Fe,Belgrano,50237,50237,251185,5.0,1.0
trigo,2021,2021/2022,Santa Fe,9 de Julio,95000,88300,150110,1.7,0.929
trigo,2021,2021/2022,San Luis,Junín,2500,2500,9650,3.86,1.0
trigo,2021,2021/2022,San Luis,Chacabuco,1500,900,1620,1.8,0.6
trigo,2021,2021/2022,San Luis,Coronel Pringles,1000,900,1890,2.1,0.9
trigo,2021,2021/2022,La Pampa,Utracán,1920,1920,3744,1.95,1.0
trigo,2021,2021/2022,Salta,La Viña,50,50,50,1.0,1.0
trigo,2021,2021/2022,Santa Fe,Caseros,47500,47500,228000,4.8,1.0
trigo,2021,2021/2022,Salta,Rosario de la Frontera,8785,8785,8027,0.914,1.0
trigo,2021,2021/2022,Salta,La Caldera,25,25,28,1.12,1.0
